track_id,track_name,track_artist,playlist_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,Dance Pop,0.658,0.677,-6.628,0.0393,0.248,0.0,0.368,0.248,124.91,2
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,Dance Pop,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,2
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,Dance Pop,0.713,0.802,-7.055,0.0561,0.0435,0.00377,0.309,0.343,100.001,2
2QtJA4gbwe1AcanB2p21aP,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,Dance Pop,0.596,0.738,-3.109,0.0411,0.109,0.0,0.0947,0.461,127.961,2
1BltsyC5W3SAABdxyrDXwi,Latch,Disclosure,Dance Pop,0.503,0.727,-5.456,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,2
3tTYxjYYcXFqFXA0AZ1Fav,Flames,David Guetta,Dance Pop,0.609,0.726,-4.346,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,2
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,Dance Pop,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,2
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,Dance Pop,0.63,0.928,-2.787,0.0331,0.199,0.124,0.148,0.465,123.963,2
4h8VwCb1MTGoLKueQ1WgbD,Wake Me Up,Avicii,Dance Pop,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,2
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,Dance Pop,0.694,0.77,-5.335,0.149,0.176,1.1e-05,0.118,0.163,125.905,2
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,Dance Pop,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,2
0n8ob8S72lvznoVfiwz4qL,Where Are Ü Now,Skrillex,Dance Pop,0.432,0.74,-5.053,0.062,0.0342,6.59e-06,0.14,0.193,139.42,2
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,Dance Pop,0.638,0.832,-5.039,0.049,0.141,0.0,0.113,0.648,124.071,4
0GzmMQizDeA2NVMUaZksv0,Mi Gente (feat. Beyoncé),J Balvin,Dance Pop,0.759,0.716,-6.36,0.0818,0.0223,0.0,0.231,0.469,105.009,4
1MlAkYV0nbRKWhhfvTt3zc,Don't You Worry Child - Radio Edit,Swedish House Mafia,Dance Pop,0.614,0.832,-3.419,0.0522,0.11,0.0,0.185,0.429,129.038,2
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Dance Pop,0.669,0.832,-5.72,0.0682,0.0106,0.0,0.0968,0.7,113.035,4
7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,Dance Pop,0.702,0.781,-4.081,0.03,0.433,0.0,0.135,0.382,102.997,4
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,Lady Gaga,Dance Pop,0.851,0.806,-4.618,0.0786,0.12,1.33e-06,0.121,0.776,119.001,4
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,Dance Pop,0.738,0.868,-4.373,0.0731,0.0389,0.00171,0.388,0.336,122.003,2
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),Robin Schulz,Dance Room,0.57,0.672,-5.89,0.0723,0.177,0.0,0.0768,0.448,120.019,2
6TnxdnJcZIwCWiCHq5Qds0,Wish You Well (with Sigala),Sigala,Dance Room,0.67,0.89,-3.785,0.0576,0.122,0.0,0.333,0.568,124.967,2
2aFAmDBycyEnj3lcS95JMe,With You - LöKii Remix,Kaskade,Dance Room,0.708,0.727,-7.647,0.0389,0.0201,0.676,0.37,0.512,120.012,3
0Npijoc6ZcUe1devUugKvI,Dive,Hot Shade,Dance Room,0.654,0.787,-4.999,0.0502,0.00515,0.0,0.144,0.409,123.978,2
5gwLIRjGFf3hXuHoKEsWLg,No Goodbye,Paul Kalkbrenner,Dance Room,0.945,0.584,-7.649,0.044,0.0955,0.341,0.147,0.626,124.996,4
3d4lc8esnUl7Bx9J9d9oty,Work,MOTi,Dance Room,0.704,0.929,-4.447,0.0395,0.0395,0.0249,0.181,0.633,126.055,4
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,Dance Room,0.765,0.906,-2.097,0.0965,0.125,0.0,0.423,0.95,96.071,4
3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,Dance Room,0.682,0.855,-3.282,0.0401,0.0566,1e-06,0.101,0.304,124.004,2
2I4jAMEOEUQD5V1byYCqNS,Butterfly,Molella,Dance Room,0.627,0.662,-7.104,0.0349,0.0922,0.000166,0.143,0.596,124.039,4
59QmL8ygKtVfMHmPx3GaBX,All The Love You Got,MOTi,Dance Room,0.762,0.736,-7.66,0.0778,0.135,0.0538,0.113,0.248,126.007,2
5EdYlCWou17k0N1PADLKfO,Call You Mine - Asketa & Natan Chaim Remix,The Chainsmokers,Dance Room,0.577,0.844,-3.364,0.0406,0.00407,6.13e-06,0.499,0.283,115.066,1
5MvsfUN0H79C24t3fPepeL,Love Is Not Enough,GATTÜSO,Dance Room,0.632,0.816,-4.584,0.0349,0.00205,0.106,0.119,0.134,127.95,2
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,Dance Room,0.598,0.526,-8.659,0.0415,0.129,0.0,0.14,0.529,123.935,4
1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,Jonas Blue,Dance Room,0.825,0.841,-6.433,0.135,0.0906,0.00411,0.258,0.616,126.026,4
4bSFPMXKYaCoBhzJv276zl,After The Landslide - Club Remix,Matt Simons,Dance Room,0.63,0.731,-4.985,0.0352,0.0191,7.82e-06,0.704,0.46,119.997,1
5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,Skrillex,Dance Room,0.795,0.899,-4.202,0.0685,0.00235,0.000392,0.199,0.329,125.978,2
3DsjHcLYMExprXJECT4QQP,Pon de Replay,Ed Marquis,Dance Room,0.529,0.717,-7.049,0.24,0.123,0.000707,0.0363,0.481,103.99,5
7FjZU7XFs7P9jHI9Z0yRhK,So Close,NOTD,Dance Room,0.7,0.872,-5.896,0.0666,0.121,7.08e-06,0.103,0.761,125.03,4
5ijpy4l0nKZPIKHui6SQfE,Look Into My Eyes,Brando,Dance Room,0.791,0.541,-7.14,0.054,0.123,4.74e-05,0.121,0.433,115.987,4
6j8eH9frh703HaGBaSRS6u,Not in Control,Glaceo,Dance Room,0.904,0.633,-5.545,0.0958,0.203,0.000266,0.163,0.492,121.995,4
79Vz5MNH7Qe4F7hPKT8tPz,BLUE,Tiësto,Dance Room,0.744,0.725,-6.055,0.0303,0.018,9.29e-06,0.212,0.904,118.034,4
65mOk4n0tfrMysFXu12ufx,Don't Waste My Time,Kharfi,Dance Room,0.772,0.687,-6.348,0.211,0.0528,0.0,0.834,0.59,118.116,1
4w5Grfxx5Rpup6mo5v6bW0,Beat Of My Heart,Lost Frequencies,Dance Room,0.706,0.524,-8.804,0.026,0.127,0.00129,0.109,0.296,111.991,4
3uiQZlSlSDRduWLFBTSEot,Don't Start Now - Kungs Remix,Dua Lipa,Dance Room,0.664,0.699,-7.115,0.27,0.0352,0.0,0.0612,0.252,122.019,5
29ikXeGM6kScvhvqfvgiwO,Drunken Truth,Steve Void,Dance Room,0.781,0.745,-4.942,0.0374,0.0814,9.71e-05,0.106,0.498,110.051,4
2Eld7kejX6FH9OptVyKQak,Jacques,Jax Jones,Dance Room,0.789,0.547,-8.738,0.0748,0.072,9.21e-05,0.0782,0.48,120.024,4
4YhN72dRYL2Z3MsaKyT7rS,Stay (Don't Go Away) [feat. Raye],David Guetta,Dance Room,0.669,0.797,-5.68,0.0624,0.259,0.0,0.199,0.552,119.865,4
7DQ5CZjAQdhgDgdnSXxJ7Z,Solid Gold,PNAU,Dance Room,0.567,0.946,-2.245,0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,2
2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,Dance Room,0.653,0.757,-3.642,0.0555,0.0997,0.0,0.242,0.233,128.015,2
62XCV3AmCMkPa9X5mCim8O,All ‘Bout The Money,FAULHABER,Dance Room,0.721,0.779,-4.239,0.0606,0.142,0.0,0.143,0.327,110.026,2
5llPdGZJjJFJv9aL6ZaiLY,Never Letting Go,Audien,Dance Room,0.534,0.765,-3.151,0.0338,0.0915,0.00107,0.225,0.117,127.978,2
7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,Dance Room,0.651,0.693,-4.722,0.0375,0.458,0.0,0.335,0.392,118.97,2
2W9pBY75aWOV39S73mqqbn,Giulia,Prince Paris,Dance Room,0.682,0.923,-3.273,0.0364,0.00395,3e-05,0.242,0.37,130.052,2
1JxQmgCEipmHCUiJS568pE,What Do I Do? - Benny Benassi Remix,Georgia Ku,Dance Room,0.66,0.827,-5.081,0.0789,0.429,0.0,0.0923,0.611,115.349,4
6pu5jQqenr37n0z6eBKOh0,Dreams Of You (feat. Rae Morris),Icarus,Dance Room,0.57,0.965,-4.881,0.0348,0.00108,0.523,0.201,0.148,123.008,3
3RBk0P36O7wCMxF263jRJL,I Will Let You Down (feat. KLARA),Madison Mars,Dance Room,0.608,0.918,-1.137,0.0684,0.199,0.0,0.309,0.422,126.022,2
4uRx3SdWG2cNVfRNVPwHDS,Carillon (with Achille Lauro),Nahaze,Dance Room,0.561,0.562,-11.431,0.15,0.062,0.0,0.118,0.244,151.631,2
3ZRgqoTb7pVO11IxcKGtMo,La Vie - Gabry Ponte Mix,DJ Ross,Dance Room,0.591,0.88,-5.153,0.223,0.0804,0.0,0.326,0.482,127.013,2
0DhkTGjEaIHaSxTfC14BFm,Lullaby,R3HAB,Dance Room,0.626,0.8,-3.988,0.035,0.0267,0.000138,0.0623,0.258,127.966,2
4nx4h17pRj1ikT0hZecR8z,Say It,Phantoms,Dance Room,0.745,0.8,-5.606,0.0361,0.0209,0.000479,0.113,0.314,122.008,2
1tq4UL9BB7BHuT6eorlX3X,All This Time,Deorro,Dance Room,0.66,0.857,-5.219,0.321,0.167,1.36e-05,0.119,0.233,130.069,5
4P7F3kb2Ze1YleD6lUYwJo,Acordeão,Tiësto,Dance Room,0.552,0.887,-3.812,0.147,0.0457,0.0207,0.0903,0.783,125.229,4
3qeJ84Y6PRS9LtliOuT94Z,My Friend,Yves V,Dance Room,0.471,0.911,-4.372,0.0594,0.0316,0.00648,0.571,0.197,126.112,1
7sYAS4CpbV90oSemgaEQat,On & On,Alok,Dance Room,0.747,0.776,-5.898,0.0722,0.0233,1.38e-05,0.761,0.67,125.07,1
1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,Martin Solveig,Dance Room,0.712,0.664,-8.026,0.0345,0.0416,0.000104,0.0668,0.781,122.014,4
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),R3HAB,Dance Room,0.733,0.859,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,4
52EB2Gk1nkxZmbomJOXUde,Are You Lonely (feat. ISÁK),Steve Aoki,Dance Room,0.517,0.793,-5.851,0.0367,0.0214,0.00046,0.0892,0.176,90.06,2
4Jwp3yjIQfudmjuctLQlfJ,No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,Dance Room,0.675,0.674,-6.329,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,2
7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,Dance Room,0.818,0.823,-3.563,0.2,0.0663,1.17e-05,0.133,0.52,128.136,4
517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),Audien,Dance Room,0.639,0.591,-3.905,0.0344,0.128,6.69e-06,0.159,0.305,128.002,2
3GT2CBmJWIEdCpHiB31WYK,Never Be Alone (feat. Aloe Blacc),David Guetta,Dance Room,0.535,0.906,-4.699,0.0353,0.0202,0.000715,0.0886,0.732,126.012,2
7fPuWrlpwDcHm5aHCH5D9t,Roses - Imanbek Remix,SAINt JHN,Dance Room,0.784,0.721,-5.457,0.0506,0.0149,0.00424,0.285,0.895,121.966,4
1rRWFc2p77FYyb67m5YeVO,Insane,Ofenbach,Dance Room,0.809,0.758,-5.658,0.101,0.409,0.000544,0.166,0.71,125.022,4
1LDDUVvutZ3qxvnOrulCBM,Daydreams - Sultan + Shepard Echoes Of Life Remix,ARTY,Dance Room,0.669,0.793,-6.16,0.0403,0.0318,0.0372,0.555,0.159,121.995,1
2wOVXsIRIoniqipE9I5ZVx,Only Want You - Sam Feldt Remix,Rita Ora,Cardio,0.578,0.786,-4.665,0.13,0.232,0.000106,0.122,0.347,105.945,2
0byab45cmZntz74RxcASrf,Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,Cardio,0.733,0.839,-2.84,0.0335,0.0145,0.000187,0.162,0.471,126.009,2
4ciBIS83LHQpKf4noVKP51,Woke Up Late (feat. Hailee Steinfeld) - Sam Feldt Remix,Drax Project,Cardio,0.63,0.726,-3.753,0.0978,0.0717,0.0,0.108,0.499,122.055,2
19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,Ed Sheeran,Cardio,0.845,0.766,-5.727,0.0658,0.212,0.0,0.111,0.782,114.054,4
6VP3410weACXiPCVLKSkOb,Not Ok - Frank Walker Remix,Kygo,Cardio,0.679,0.866,-3.754,0.0566,0.0337,0.0,0.0688,0.441,121.927,2
5ql2mP9FUhB3SgMzv2akuO,Heaven (feat. Veronica),Dzeko,Cardio,0.657,0.882,-3.565,0.0456,0.247,0.00202,0.112,0.179,127.994,2
3jwQwGVERUXo7eaAgL1xAo,Sixteen - Don Diablo Remix,Ellie Goulding,Cardio,0.493,0.773,-3.791,0.157,0.429,7.07e-06,0.0807,0.301,123.149,2
46W9iEjOg5nkMvb6lo4Jwz,Don’t Give Up On Me Now (with Julie Bergan),R3HAB,Cardio,0.687,0.706,-5.357,0.0459,0.091,0.0,0.124,0.27,115.268,2
0GRoERSBBky3YgdKW2w2Vc,Brave,Don Diablo,Cardio,0.654,0.874,-3.885,0.0543,0.169,1.77e-06,0.134,0.542,119.85,2
4fK2NU9UyQJV74ZGiSVYsr,Carry On - Nicky Romero Remix,Kygo,Cardio,0.447,0.684,-4.721,0.09,0.175,0.0,0.478,0.437,125.655,1
0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),Sam Feldt,Cardio,0.731,0.802,-4.763,0.0623,0.022,0.0,0.059,0.434,121.991,4
2pMntGuRgHAHVtrpC6kgGy,Don't Give Up On Me,Andy Grammer,Cardio,0.489,0.766,-5.84,0.0851,0.0511,1.35e-05,0.126,0.117,121.445,2
7EHCt2jdVwHp557sfMPosf,Found Love (feat. Lovespeake),MOTi,Cardio,0.6,0.888,-4.612,0.13,0.00166,0.0,0.4,0.641,126.056,1
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,Cardio,0.687,0.707,-6.19,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,4
14nIFzHQf1OBWf6VHVR8DF,Wherever You Go,Jonas Blue,Cardio,0.711,0.724,-4.809,0.106,0.0835,0.0,0.0389,0.478,104.048,4
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,Cardio,0.693,0.575,-6.998,0.0801,0.374,0.0,0.252,0.492,117.999,4
23FHa9lYnG6Dr8OzombPkS,Roots,Valerie Broussard,Cardio,0.683,0.785,-4.879,0.037,0.0643,1.34e-05,0.177,0.581,122.997,4
06BrHnTVDOydsfg0LZ6mQb,Talk - Alle Farben Remix,Khalid,Cardio,0.638,0.818,-4.517,0.05,0.131,1.78e-05,0.107,0.489,126.015,2
1YSwQvw1NrEPfA0j1iY8eV,All The Lies - Toby Romeo Remix / Radio Edit,Alok,Cardio,0.707,0.806,-4.777,0.175,0.00908,0.0,0.366,0.634,119.972,4
1FlIzyCvRFQUE4pc7PiaIo,High Hopes - Don Diablo Remix,Panic! At The Disco,Cardio,0.59,0.888,-2.851,0.0765,0.0216,0.0,0.487,0.288,126.094,1
3eW2EDwNRAiQKkgom96dUa,Summer Air (feat. Trevor Guthrie),Hardwell,Cardio,0.632,0.574,-8.584,0.053,0.0942,0.0,0.215,0.557,125.989,4
1k08GK7ox8SDmEMvn81TwU,Can We Pretend (feat. Cash Cash) - Sigala Remix,P!nk,Cardio,0.703,0.879,-4.514,0.177,0.0693,0.0,0.315,0.542,124.972,4
4raMIjIjMc8JohHth7l9lG,Bruises - Steve Void Remix,Lewis Capaldi,Cardio,0.79,0.746,-5.96,0.0502,0.241,0.0,0.316,0.538,124.971,4
52Y5nYBQgqawttJxxtUv1e,Insomnia - King Arthur Remix,Daya,Cardio,0.733,0.718,-7.149,0.0376,0.0107,0.0102,0.33,0.206,122.993,2
4R7ZSlYoJOIaxHJFHszQCR,Don't Worry Bout Me - Rudimental Remix,Zara Larsson,Cardio,0.728,0.848,-6.248,0.185,0.0427,4.49e-06,0.118,0.612,124.993,4
3N9YuL395rE4qNyHMsvOWC,I Miss Myself - R3HAB Remix,NOTD,Cardio,0.502,0.78,-4.547,0.244,0.333,0.0,0.72,0.607,122.688,1
6dX62wjTHi9F1srVTjV89X,8 Letters - R3HAB Remix,Why Don't We,Cardio,0.638,0.708,-5.001,0.0421,0.24,0.0,0.311,0.582,103.16,4
0JumfyG7GUshFjxouEXwhw,You Deserve Better - Andrelli Remix,James Arthur,Cardio,0.685,0.712,-4.302,0.0894,0.334,1.1e-06,0.047,0.483,114.989,4
3Iee2uf8UXOrOupQzfs1z5,Remember (with ZOHARA),Gryffin,Cardio,0.62,0.906,-3.638,0.0627,0.102,0.0206,0.183,0.398,123.047,2
6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,Cardio,0.601,0.775,-4.612,0.0473,0.269,0.0,0.0883,0.483,119.964,2
5Qnk8vP5g9l5SDQKU3qyYQ,Leave,Borgeous,Cardio,0.762,0.665,-6.92,0.0471,0.169,0.0,0.103,0.961,115.946,4
3Mong1BzxMKwTZ0SbfLdcQ,Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,Clean Bandit,Cardio,0.684,0.95,-2.588,0.0809,0.0207,1.25e-06,0.105,0.436,125.974,2
4huh5oqBz9RkgpzAkyuEAs,I'm Not Sorry,Hardwell,Cardio,0.65,0.819,-3.811,0.0551,0.117,0.0,0.0772,0.351,128.09,2
4Nu8sEejt46770gDUvFcrF,Tequila - Robin Schulz Remix,Dan + Shay,Cardio,0.448,0.836,-6.495,0.0809,0.229,0.0,0.427,0.482,122.899,1
1IjuevPDJ8Sa97wFwQ5j4V,Happier - Frank Walker Remix,Marshmello,Cardio,0.712,0.646,-4.23,0.182,0.116,0.0,0.123,0.607,104.998,4
4d3cCNTG3PUgWhPButc4N7,Sing It With Me - Embody Remix,JP Cooper,Cardio,0.674,0.854,-5.253,0.115,0.054,0.0,0.379,0.503,111.969,1
7r4nPsLToVIPdsiEeZKF6Y,Thursday - Nicky Romero Remix,Jess Glynne,Cardio,0.739,0.622,-5.382,0.0394,0.532,0.0,0.0508,0.615,119.992,4
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,David Guetta,Cardio,0.647,0.795,-3.548,0.0372,0.0635,0.0,0.188,0.409,127.992,2
1yAPglN5AGf7UoLK062ZYq,Wish You Well,Sigala,Cardio,0.669,0.895,-3.787,0.0575,0.128,0.0,0.297,0.576,124.964,2
4IAd7Vdwcc1E86P15tXjca,Only When It Rains,Frank Walker,Cardio,0.792,0.724,-5.108,0.0362,0.219,0.0,0.0911,0.429,109.984,4
5qiQbOa6AFEO3P111y9Jry,Mad Love - Blinkie Remix,Mabel,Cardio,0.706,0.931,-3.053,0.0456,0.354,3.72e-06,0.146,0.465,123.012,2
7nbVbGjifh0m2fhPYqcI1R,Sweet but Psycho - Morgan Page Dance Remix,Ava Max,Cardio,0.645,0.795,-5.439,0.0343,0.0334,1.05e-05,0.089,0.424,127.959,2
5NeFmsnXBy6xVbz8pesM5l,Better Day (feat. Aloe Blacc),Young Bombs,Cardio,0.662,0.823,-4.7,0.0971,0.073,0.0,0.0833,0.435,118.958,2
6fvbl9D9VjMtLRQsuWPyYt,Rescue Me (with BUNT.) - BUNT. Remix,OneRepublic,Cardio,0.673,0.885,-3.574,0.0569,0.143,0.0,0.184,0.704,121.082,4
1MgpEKnO6sgMTb5zumAsgn,Discovery,Syn Cole,Cardio,0.516,0.857,-3.432,0.0463,0.0368,0.0,0.264,0.448,127.949,2
06Z7Hy2LUzbcSFmWzwkun1,With You - Frank Walker Remix,Tyler Shaw,Cardio,0.686,0.613,-5.614,0.069,0.0386,0.0,0.251,0.452,104.988,4
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),Sam Feldt,Cardio,0.503,0.754,-3.634,0.0424,0.264,5.85e-05,0.297,0.597,116.524,2
2gqzTQEn4g5ly0n5ScdMx0,Love You Forever,Nicky Romero,Cardio,0.382,0.698,-3.409,0.0374,0.00236,5.24e-05,0.108,0.151,127.816,2
6DuE8kXIDJ3oiCibWXmgeN,Thorns,Faustix,Dance Pop Hits,0.708,0.825,-3.117,0.0615,0.031,0.0,0.191,0.662,109.991,4
5up5uXChMJLKyuop9HwtCb,Shotgun (The Wild Remix),George Ezra,Dance Pop Hits,0.588,0.757,-2.415,0.0716,0.327,0.0,0.323,0.836,122.813,4
4AMY0oGSt7vZwgxDnHCJBr,True Colors (feat. Maya Avedis),XO Cupid,Dance Pop Hits,0.636,0.63,-6.396,0.0346,0.0796,0.0,0.13,0.454,104.845,4
0VQUyufAldw4Eitv71TPmg,Crying In The Sun,Faustix,Dance Pop Hits,0.682,0.786,-4.87,0.0477,0.214,0.0,0.12,0.664,91.042,4
0EQeui6OBMzqJ3Z3wCOzZh,Need You,Faustix,Dance Pop Hits,0.639,0.705,-5.039,0.049,0.045,0.0,0.425,0.595,124.957,1
1o9D0rUusi2V5idyOEOPII,Sweet Dreams (Are Made of This),Winati,Dance Pop Hits,0.815,0.647,-7.162,0.218,0.399,0.0,0.0738,0.182,125.95,5
2neq77lIMkitQwBwy1EDng,Million Lights,Tungevaag & Raaban,Dance Pop Hits,0.696,0.907,-4.157,0.073,0.0191,1.23e-05,0.124,0.466,125.932,2
5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight,Jubël,Dance Pop Hits,0.659,0.617,-5.862,0.0649,0.27,0.0,0.187,0.187,119.858,2
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,Dance Pop Hits,0.592,0.873,-5.65,0.0275,0.0715,0.00982,0.142,0.516,122.011,2
0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,John De Sohn,Dance Pop Hits,0.651,0.617,-6.077,0.0309,0.179,0.0,0.113,0.591,121.977,4
3oN9prOZJ8jR6rFP4YMJF9,eoh,Olympis,Dance Pop Hits,0.707,0.585,-11.024,0.0701,0.145,0.00485,0.257,0.277,125.161,0
0Qew3aYvQPGPjfL7gbe6x1,Nobody,Martin Jensen,Dance Pop Hits,0.673,0.687,-5.295,0.0623,0.269,0.0,0.181,0.524,96.964,4
5naYe7rLMZcLfO1DKg48MK,All Day And Night,Jax Jones,Dance Pop Hits,0.567,0.765,-4.107,0.108,0.317,0.0,0.14,0.541,121.924,2
3LaQ1GajOXoUeiTA9UAcCK,There's No Way (feat. Julia Michaels) - Alle Farben Remix,Lauv,Dance Pop Hits,0.768,0.83,-4.983,0.036,0.0229,0.000127,0.145,0.444,126.007,4
3DGar7krWlmrXRFHBcQF6z,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,Dance Pop Hits,0.734,0.765,-5.562,0.0621,0.151,0.0,0.231,0.518,109.989,4
5VGBgPVFO3e0lWz4WHYntQ,All For Love,Tungevaag & Raaban,Dance Pop Hits,0.689,0.901,-1.431,0.0678,0.145,1.03e-05,0.459,0.651,125.115,1
6sYJuVcEu4gFHmeTLdHzRz,Bittersweet Symphony (feat. Emily Roberts),GAMPER & DADONI,Dance Pop Hits,0.676,0.582,-7.58,0.128,0.221,0.00627,0.515,0.447,124.012,1
3eS1VMcEmq2IUgpaeDysCb,One Touch,Jess Glynne,Dance Pop Hits,0.686,0.693,-6.245,0.131,0.329,0.0,0.136,0.699,124.206,4
4fCAOaMs0PYL58OijKp2IS,"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",Lauv,Dance Pop Hits,0.763,0.674,-5.146,0.0378,0.0106,3.58e-06,0.0321,0.759,105.027,4
2mSIu1ZPo22Ihx3EwS4E6h,Be Your Friend‬‬,Vigiland,Dance Pop Hits,0.6,0.754,-4.204,0.0488,0.0688,0.0,0.151,0.641,128.044,2
31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,Marshmello,Dance Pop Hits,0.691,0.924,-3.839,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,2
5CpkVOosLFc83LbwqO6hnI,Just Got Paid,Sigala,Dance Pop Hits,0.734,0.921,-1.936,0.0863,0.0328,0.0,0.197,0.654,120.056,4
3cJEgWbsBmGkvXz906tgut,No One - Jonas Blue Remix,Jess Glynne,Dance Pop Hits,0.605,0.854,-4.128,0.0488,0.0673,0.0,0.54,0.165,124.024,1
3ZqKbMO9UasuKgQeGT7QZS,Speechless (feat. Erika Sirola) - MOTi Remix,Robin Schulz,Dance Pop Hits,0.609,0.523,-12.649,0.0796,0.00959,0.000155,0.15,0.342,127.977,0
6SRWhUJcD2YKahCwHavz3X,Darkside,Alan Walker,Dance Pop Hits,0.43,0.606,-5.115,0.0431,0.131,0.0,0.173,0.123,169.988,2
7Feaw9WAEREY0DUOSXJLOM,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,Dance Pop Hits,0.661,0.723,-6.976,0.0566,0.179,1.23e-05,0.14,0.316,113.778,2
7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,Dance Pop Hits,0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4
47dABAPyBgKB3iQCrC4Vrv,Who's Got Your Love,Cheat Codes,Dance Pop Hits,0.704,0.888,-2.872,0.0541,0.00553,0.0011,0.079,0.531,125.027,2
6vRCKJDtnrJEcyyzIMa0w0,Never Go Back - Robin Schulz Remix,Dennis Lloyd,Dance Pop Hits,0.655,0.713,-6.293,0.0501,0.338,0.0,0.0971,0.61,94.05,4
4BM4ml3TgBFALLaCaJtVhi,Pumped Up,Klingande,Dance Pop Hits,0.732,0.734,-6.423,0.107,0.00719,1.49e-05,0.34,0.643,123.033,4
4D3o6Hh3GydRpTTlyLP3D9,California,Hot Shade,Dance Pop Hits,0.619,0.735,-3.925,0.0445,0.017,1.78e-06,0.347,0.668,119.981,4
3R6dPfF2yBO8mHySW1XDAa,Solo Dance,Martin Jensen,Dance Pop Hits,0.746,0.846,-2.432,0.048,0.0485,0.0,0.195,0.403,114.955,2
164C9bSF4ryqWXI4XgxTE0,Replay,Davai,Dance Pop Hits,0.776,0.809,-5.726,0.069,0.415,0.0,0.179,0.582,100.071,4
4fC6tDEFmSBBCRBUOPeQ8b,Think About You - Galantis Remix,Kygo,Dance Pop Hits,0.621,0.898,-4.569,0.0401,0.0976,1.08e-05,0.404,0.332,124.018,2
